timestamp,operation,controller,details,username,status
Tue May 21 03:03:47 EEST 2019,READ,controller.PatientController,User reads data from patient with id=4,patient1,OK
Tue May 21 03:03:47 EEST 2019,READ,controller.MedicController,User reads medic with id=1,,OK
Tue May 21 03:03:47 EEST 2019,READ,controller.MedicController,User reads medic with id=3,,OK
Tue May 21 03:04:00 EEST 2019,UPDATE,controller.CaseController,Patient adds symptom to case with id=1,patient1,OK
Tue May 21 03:04:42 EEST 2019,UPDATE,controller.CaseController,Patient removes symptom from case with id=1,patient1,OK
Tue May 21 03:04:49 EEST 2019,READ,controller.CaseController,Read case with id=1,patient1,OK
Tue May 21 03:04:49 EEST 2019,READ,controller.PatientController,User reads data from patient with id=4,patient1,OK
Tue May 21 03:04:49 EEST 2019,READ,controller.MedicController,User reads medic with id=1,,OK
Tue May 21 03:04:49 EEST 2019,READ,controller.MedicController,User reads medic with id=3,,OK
Tue May 21 03:05:02 EEST 2019,AUTHENTICATE,controller.AuthenticationController,User tries to login,patient1,OK
Tue May 21 03:05:02 EEST 2019,READ,controller.PatientController,Patient reads his data,patient1,OK
Tue May 21 03:05:02 EEST 2019,READ,controller.PatientController,Patient reads his data,patient1,OK
Tue May 21 03:05:02 EEST 2019,READ,controller.MedicController,User reads all medics,,OK
Tue May 21 03:05:02 EEST 2019,READ,controller.MedicController,User reads medic with id=1,,OK
Tue May 21 03:05:02 EEST 2019,READ,controller.CaseController,Read case with id=1,patient1,OK
Tue May 21 03:05:02 EEST 2019,READ,controller.CaseController,Read case with id=4,patient1,OK
Tue May 21 03:05:05 EEST 2019,READ,controller.CaseController,Read case with id=1,patient1,OK
Tue May 21 03:05:07 EEST 2019,READ,controller.PatientController,User reads data from patient with id=4,patient1,OK
Tue May 21 03:05:07 EEST 2019,READ,controller.MedicController,User reads medic with id=1,,OK
Tue May 21 03:05:07 EEST 2019,READ,controller.MedicController,User reads medic with id=3,,OK
Tue May 21 03:07:33 EEST 2019,AUTHENTICATE,controller.AuthenticationController,User tries to login,patient1,OK
Tue May 21 03:07:33 EEST 2019,READ,controller.PatientController,Patient reads his data,patient1,OK
Tue May 21 03:07:33 EEST 2019,READ,controller.PatientController,Patient reads his data,patient1,OK
Tue May 21 03:07:33 EEST 2019,READ,controller.MedicController,User reads all medics,,OK
Tue May 21 03:07:33 EEST 2019,READ,controller.MedicController,User reads medic with id=1,,OK
Tue May 21 03:07:33 EEST 2019,READ,controller.CaseController,Read case with id=1,patient1,OK
Tue May 21 03:07:33 EEST 2019,READ,controller.CaseController,Read case with id=4,patient1,OK
Tue May 21 03:07:37 EEST 2019,READ,controller.CaseController,Read case with id=1,patient1,OK
Tue May 21 03:07:38 EEST 2019,READ,controller.PatientController,User reads data from patient with id=4,patient1,OK
Tue May 21 03:07:38 EEST 2019,READ,controller.MedicController,User reads medic with id=1,,OK
Tue May 21 03:07:38 EEST 2019,READ,controller.MedicController,User reads medic with id=3,,OK
Tue May 21 03:08:08 EEST 2019,AUTHENTICATE,controller.AuthenticationController,User tries to login,patient1,OK
Tue May 21 03:08:08 EEST 2019,READ,controller.PatientController,Patient reads his data,patient1,OK
Tue May 21 03:08:08 EEST 2019,READ,controller.PatientController,Patient reads his data,patient1,OK
Tue May 21 03:08:08 EEST 2019,READ,controller.MedicController,User reads all medics,,OK
Tue May 21 03:08:08 EEST 2019,READ,controller.MedicController,User reads medic with id=1,,OK
Tue May 21 03:08:08 EEST 2019,READ,controller.CaseController,Read case with id=1,patient1,OK
Tue May 21 03:08:08 EEST 2019,READ,controller.CaseController,Read case with id=4,patient1,OK
Tue May 21 03:08:11 EEST 2019,READ,controller.CaseController,Read case with id=1,patient1,OK
Tue May 21 03:08:12 EEST 2019,READ,controller.PatientController,User reads data from patient with id=4,patient1,OK
Tue May 21 03:08:12 EEST 2019,READ,controller.MedicController,User reads medic with id=1,,OK
Tue May 21 03:08:12 EEST 2019,READ,controller.MedicController,User reads medic with id=3,,OK
Tue May 21 03:08:22 EEST 2019,UPDATE,controller.CaseController,Patient adds symptom to case with id=1,patient1,OK
Tue May 21 03:08:45 EEST 2019,READ,controller.CaseController,Read case with id=1,patient1,OK
Tue May 21 03:08:45 EEST 2019,READ,controller.PatientController,User reads data from patient with id=4,patient1,OK
Tue May 21 03:08:45 EEST 2019,READ,controller.MedicController,User reads medic with id=1,,OK
Tue May 21 03:08:45 EEST 2019,READ,controller.MedicController,User reads medic with id=3,,OK
Tue May 21 03:08:49 EEST 2019,UPDATE,controller.CaseController,Patient removes symptom from case with id=1,patient1,OK
Tue May 21 03:08:52 EEST 2019,READ,controller.CaseController,Read case with id=1,patient1,OK
Tue May 21 03:08:52 EEST 2019,READ,controller.PatientController,User reads data from patient with id=4,patient1,OK
Tue May 21 03:08:52 EEST 2019,READ,controller.MedicController,User reads medic with id=1,,OK
Tue May 21 03:08:52 EEST 2019,READ,controller.MedicController,User reads medic with id=3,,OK
Tue May 21 03:10:00 EEST 2019,AUTHENTICATE,controller.AuthenticationController,User tries to login,patient1,OK
Tue May 21 03:10:00 EEST 2019,READ,controller.PatientController,Patient reads his data,patient1,OK
Tue May 21 03:10:00 EEST 2019,READ,controller.PatientController,Patient reads his data,patient1,OK
Tue May 21 03:10:00 EEST 2019,READ,controller.MedicController,User reads all medics,,OK
Tue May 21 03:10:00 EEST 2019,READ,controller.MedicController,User reads medic with id=1,,OK
Tue May 21 03:10:00 EEST 2019,READ,controller.CaseController,Read case with id=1,patient1,OK
Tue May 21 03:10:00 EEST 2019,READ,controller.CaseController,Read case with id=4,patient1,OK
Tue May 21 03:10:03 EEST 2019,READ,controller.CaseController,Read case with id=1,patient1,OK
Tue May 21 03:10:05 EEST 2019,READ,controller.PatientController,User reads data from patient with id=4,patient1,OK
Tue May 21 03:10:05 EEST 2019,READ,controller.MedicController,User reads medic with id=1,,OK
Tue May 21 03:10:05 EEST 2019,READ,controller.MedicController,User reads medic with id=3,,OK
Tue May 21 03:10:15 EEST 2019,UPDATE,controller.CaseController,Patient adds symptom to case with id=1,patient1,OK
Tue May 21 03:10:29 EEST 2019,READ,controller.CaseController,Read case with id=1,patient1,OK
Tue May 21 03:10:29 EEST 2019,READ,controller.PatientController,User reads data from patient with id=4,patient1,OK
Tue May 21 03:10:29 EEST 2019,READ,controller.MedicController,User reads medic with id=1,,OK
Tue May 21 03:10:29 EEST 2019,READ,controller.MedicController,User reads medic with id=3,,OK
Tue May 21 03:10:32 EEST 2019,UPDATE,controller.CaseController,Patient removes symptom from case with id=1,patient1,OK
Tue May 21 03:15:37 EEST 2019,AUTHENTICATE,controller.AuthenticationController,User tries to login,patient1,UNAUTHORIZED
Tue May 21 03:15:48 EEST 2019,AUTHENTICATE,controller.AuthenticationController,User tries to login,patient1,OK
Tue May 21 03:15:48 EEST 2019,READ,controller.PatientController,Patient reads his data,patient1,OK
Tue May 21 03:15:48 EEST 2019,READ,controller.PatientController,Patient reads his data,patient1,OK
Tue May 21 03:15:48 EEST 2019,READ,controller.MedicController,User reads all medics,,OK
Tue May 21 03:15:48 EEST 2019,READ,controller.MedicController,User reads medic with id=1,,OK
Tue May 21 03:15:48 EEST 2019,READ,controller.CaseController,Read case with id=1,patient1,OK
Tue May 21 03:15:48 EEST 2019,READ,controller.CaseController,Read case with id=4,patient1,OK
Tue May 21 03:15:51 EEST 2019,READ,controller.CaseController,Read case with id=1,patient1,OK
Tue May 21 03:15:53 EEST 2019,READ,controller.PatientController,User reads data from patient with id=4,patient1,OK
Tue May 21 03:15:53 EEST 2019,READ,controller.MedicController,User reads medic with id=1,,OK
Tue May 21 03:15:53 EEST 2019,READ,controller.MedicController,User reads medic with id=3,,OK
Tue May 21 03:16:00 EEST 2019,UPDATE,controller.CaseController,Patient adds symptom to case with id=1,patient1,OK
Tue May 21 03:16:04 EEST 2019,UPDATE,controller.CaseController,Patient removes symptom from case with id=1,patient1,OK
Tue May 21 03:16:07 EEST 2019,UPDATE,controller.CaseController,Patient adds symptom to case with id=1,patient1,OK
Tue May 21 03:16:10 EEST 2019,UPDATE,controller.CaseController,Patient removes symptom from case with id=1,patient1,OK
Tue May 21 03:16:16 EEST 2019,READ,controller.CaseController,Read case with id=1,patient1,OK
Tue May 21 03:16:16 EEST 2019,READ,controller.PatientController,User reads data from patient with id=4,patient1,OK
Tue May 21 03:16:16 EEST 2019,READ,controller.MedicController,User reads medic with id=1,,OK
Tue May 21 03:16:16 EEST 2019,READ,controller.MedicController,User reads medic with id=3,,OK
Tue May 21 03:16:23 EEST 2019,UPDATE,controller.CaseController,Patient adds symptom to case with id=1,,UNAUTHORIZED
Tue May 21 03:16:59 EEST 2019,READ,controller.CaseController,Read case with id=1,patient1,OK
Tue May 21 03:16:59 EEST 2019,READ,controller.PatientController,User reads data from patient with id=4,patient1,OK
Tue May 21 03:16:59 EEST 2019,READ,controller.MedicController,User reads medic with id=1,,OK
Tue May 21 03:16:59 EEST 2019,READ,controller.MedicController,User reads medic with id=3,,OK
Tue May 21 03:17:37 EEST 2019,AUTHENTICATE,controller.AuthenticationController,User tries to login,csdio,UNAUTHORIZED
Tue May 21 03:36:09 EEST 2019,AUTHENTICATE,controller.AuthenticationController,User tries to login,medic1,OK
Tue May 21 03:36:09 EEST 2019,READ,controller.MedicController,Medic reads his data,medic1,OK
Tue May 21 03:36:09 EEST 2019,READ,controller.MedicController,Medic reads his data,medic1,OK
Tue May 21 03:36:09 EEST 2019,READ,controller.MedicController,Medic reads his patient requests,medic1,OK
Tue May 21 03:36:09 EEST 2019,READ,controller.MedicController,Medic reads his data,medic1,OK
Tue May 21 03:36:09 EEST 2019,READ,controller.PatientController,User reads data from patient with id=5,medic1,OK
Tue May 21 03:36:09 EEST 2019,READ,controller.CaseController,Read case with id=1,medic1,OK
Tue May 21 03:36:09 EEST 2019,READ,controller.CaseController,Read case with id=3,medic1,OK
Tue May 21 03:36:09 EEST 2019,READ,controller.CaseController,Read case with id=4,medic1,OK
Tue May 21 03:36:09 EEST 2019,READ,controller.CaseController,Read case with id=5,medic1,OK
Tue May 21 03:36:12 EEST 2019,READ,controller.CaseController,Read case with id=1,medic1,OK
Tue May 21 03:36:13 EEST 2019,READ,controller.PatientController,User reads data from patient with id=4,medic1,OK
Tue May 21 03:36:13 EEST 2019,READ,controller.MedicController,User reads medic with id=1,,OK
Tue May 21 03:36:13 EEST 2019,READ,controller.MedicController,User reads medic with id=3,,OK
Tue May 21 03:36:43 EEST 2019,AUTHENTICATE,controller.AuthenticationController,User tries to login,medic1,OK
Tue May 21 03:36:43 EEST 2019,READ,controller.MedicController,Medic reads his data,medic1,OK
Tue May 21 03:36:43 EEST 2019,READ,controller.MedicController,Medic reads his data,medic1,OK
Tue May 21 03:36:43 EEST 2019,READ,controller.MedicController,Medic reads his patient requests,medic1,OK
Tue May 21 03:36:43 EEST 2019,READ,controller.MedicController,Medic reads his data,medic1,OK
Tue May 21 03:36:43 EEST 2019,READ,controller.PatientController,User reads data from patient with id=5,medic1,OK
Tue May 21 03:36:43 EEST 2019,READ,controller.CaseController,Read case with id=1,medic1,OK
Tue May 21 03:36:43 EEST 2019,READ,controller.CaseController,Read case with id=3,medic1,OK
Tue May 21 03:36:43 EEST 2019,READ,controller.CaseController,Read case with id=4,medic1,OK
Tue May 21 03:36:43 EEST 2019,READ,controller.CaseController,Read case with id=5,medic1,OK
Tue May 21 03:36:46 EEST 2019,READ,controller.CaseController,Read case with id=1,medic1,OK
Tue May 21 03:36:47 EEST 2019,READ,controller.PatientController,User reads data from patient with id=4,medic1,OK
Tue May 21 03:36:47 EEST 2019,READ,controller.MedicController,User reads medic with id=1,,OK
Tue May 21 03:36:47 EEST 2019,READ,controller.MedicController,User reads medic with id=3,,OK
Tue May 21 03:37:54 EEST 2019,AUTHENTICATE,controller.AuthenticationController,User tries to login,medic1,OK
Tue May 21 03:37:54 EEST 2019,READ,controller.MedicController,Medic reads his data,medic1,OK
Tue May 21 03:37:54 EEST 2019,READ,controller.MedicController,Medic reads his data,medic1,OK
Tue May 21 03:37:54 EEST 2019,READ,controller.MedicController,Medic reads his patient requests,medic1,OK
Tue May 21 03:37:54 EEST 2019,READ,controller.MedicController,Medic reads his data,medic1,OK
Tue May 21 03:37:54 EEST 2019,READ,controller.PatientController,User reads data from patient with id=5,medic1,OK
Tue May 21 03:37:54 EEST 2019,READ,controller.CaseController,Read case with id=1,medic1,OK
Tue May 21 03:37:54 EEST 2019,READ,controller.CaseController,Read case with id=3,medic1,OK
Tue May 21 03:37:54 EEST 2019,READ,controller.CaseController,Read case with id=4,medic1,OK
Tue May 21 03:37:54 EEST 2019,READ,controller.CaseController,Read case with id=5,medic1,OK
Tue May 21 03:37:57 EEST 2019,READ,controller.CaseController,Read case with id=1,medic1,OK
Tue May 21 03:37:59 EEST 2019,READ,controller.PatientController,User reads data from patient with id=4,medic1,OK
Tue May 21 03:37:59 EEST 2019,READ,controller.MedicController,User reads medic with id=1,,OK
Tue May 21 03:37:59 EEST 2019,READ,controller.MedicController,User reads medic with id=3,,OK
Tue May 21 03:43:41 EEST 2019,AUTHENTICATE,controller.AuthenticationController,User tries to login,medic1,OK
Tue May 21 03:43:41 EEST 2019,READ,controller.MedicController,Medic reads his data,medic1,OK
Tue May 21 03:43:41 EEST 2019,READ,controller.MedicController,Medic reads his data,medic1,OK
Tue May 21 03:43:41 EEST 2019,READ,controller.MedicController,Medic reads his patient requests,medic1,OK
Tue May 21 03:43:41 EEST 2019,READ,controller.MedicController,Medic reads his data,medic1,OK
Tue May 21 03:43:41 EEST 2019,READ,controller.PatientController,User reads data from patient with id=5,medic1,OK
Tue May 21 03:43:41 EEST 2019,READ,controller.CaseController,Read case with id=1,medic1,OK
Tue May 21 03:43:41 EEST 2019,READ,controller.CaseController,Read case with id=3,medic1,OK
Tue May 21 03:43:41 EEST 2019,READ,controller.CaseController,Read case with id=4,medic1,OK
Tue May 21 03:43:41 EEST 2019,READ,controller.CaseController,Read case with id=5,medic1,OK
Tue May 21 03:43:44 EEST 2019,READ,controller.CaseController,Read case with id=1,medic1,OK
Tue May 21 03:43:46 EEST 2019,READ,controller.PatientController,User reads data from patient with id=4,medic1,OK
Tue May 21 03:43:46 EEST 2019,READ,controller.MedicController,User reads medic with id=1,,OK
Tue May 21 03:43:46 EEST 2019,READ,controller.MedicController,User reads medic with id=3,,OK
Tue May 21 03:44:24 EEST 2019,AUTHENTICATE,controller.AuthenticationController,User tries to login,medic1,OK
Tue May 21 03:44:24 EEST 2019,READ,controller.MedicController,Medic reads his data,medic1,OK
Tue May 21 03:44:24 EEST 2019,READ,controller.MedicController,Medic reads his data,medic1,OK
Tue May 21 03:44:24 EEST 2019,READ,controller.MedicController,Medic reads his patient requests,medic1,OK
Tue May 21 03:44:24 EEST 2019,READ,controller.MedicController,Medic reads his data,medic1,OK
Tue May 21 03:44:24 EEST 2019,READ,controller.PatientController,User reads data from patient with id=5,medic1,OK
Tue May 21 03:44:24 EEST 2019,READ,controller.CaseController,Read case with id=1,medic1,OK
Tue May 21 03:44:24 EEST 2019,READ,controller.CaseController,Read case with id=3,medic1,OK
Tue May 21 03:44:24 EEST 2019,READ,controller.CaseController,Read case with id=4,medic1,OK
Tue May 21 03:44:24 EEST 2019,READ,controller.CaseController,Read case with id=5,medic1,OK
Tue May 21 03:44:28 EEST 2019,READ,controller.CaseController,Read case with id=1,medic1,OK
Tue May 21 03:44:29 EEST 2019,READ,controller.PatientController,User reads data from patient with id=4,medic1,OK
Tue May 21 03:44:29 EEST 2019,READ,controller.MedicController,User reads medic with id=1,,OK
Tue May 21 03:44:29 EEST 2019,READ,controller.MedicController,User reads medic with id=3,,OK
Tue May 21 03:45:06 EEST 2019,AUTHENTICATE,controller.AuthenticationController,User tries to login,medic1,OK
Tue May 21 03:45:06 EEST 2019,READ,controller.MedicController,Medic reads his data,medic1,OK
Tue May 21 03:45:06 EEST 2019,READ,controller.MedicController,Medic reads his data,medic1,OK
Tue May 21 03:45:06 EEST 2019,READ,controller.MedicController,Medic reads his patient requests,medic1,OK
Tue May 21 03:45:06 EEST 2019,READ,controller.MedicController,Medic reads his data,medic1,OK
Tue May 21 03:45:06 EEST 2019,READ,controller.PatientController,User reads data from patient with id=5,medic1,OK
Tue May 21 03:45:06 EEST 2019,READ,controller.CaseController,Read case with id=1,medic1,OK
Tue May 21 03:45:06 EEST 2019,READ,controller.CaseController,Read case with id=3,medic1,OK
Tue May 21 03:45:06 EEST 2019,READ,controller.CaseController,Read case with id=4,medic1,OK
Tue May 21 03:45:06 EEST 2019,READ,controller.CaseController,Read case with id=5,medic1,OK
Tue May 21 03:45:10 EEST 2019,READ,controller.CaseController,Read case with id=1,medic1,OK
Tue May 21 03:45:11 EEST 2019,READ,controller.PatientController,User reads data from patient with id=4,medic1,OK
Tue May 21 03:45:11 EEST 2019,READ,controller.MedicController,User reads medic with id=1,,OK
Tue May 21 03:45:11 EEST 2019,READ,controller.MedicController,User reads medic with id=3,,OK
Tue May 21 03:45:29 EEST 2019,UPDATE,controller.CaseController,Medic adds medication to case with id=1,medic1,OK
Tue May 21 03:45:33 EEST 2019,READ,controller.CaseController,Read case with id=1,medic1,OK
Tue May 21 03:45:33 EEST 2019,READ,controller.PatientController,User reads data from patient with id=4,medic1,OK
Tue May 21 03:45:33 EEST 2019,READ,controller.MedicController,User reads medic with id=1,,OK
Tue May 21 03:45:33 EEST 2019,READ,controller.MedicController,User reads medic with id=3,,OK
Tue May 21 03:45:36 EEST 2019,UPDATE,controller.CaseController,Medic removes medication from case with id=1,medic1,OK
Tue May 21 03:45:55 EEST 2019,READ,controller.CaseController,Read case with id=1,medic1,OK
Tue May 21 03:45:55 EEST 2019,READ,controller.PatientController,User reads data from patient with id=4,medic1,OK
Tue May 21 03:45:55 EEST 2019,READ,controller.MedicController,User reads medic with id=1,,OK
Tue May 21 03:45:55 EEST 2019,READ,controller.MedicController,User reads medic with id=3,,OK
Tue May 21 03:46:59 EEST 2019,AUTHENTICATE,controller.AuthenticationController,User tries to login,medic1,OK
Tue May 21 03:46:59 EEST 2019,READ,controller.MedicController,Medic reads his data,medic1,OK
Tue May 21 03:46:59 EEST 2019,READ,controller.MedicController,Medic reads his data,medic1,OK
Tue May 21 03:46:59 EEST 2019,READ,controller.MedicController,Medic reads his patient requests,medic1,OK
Tue May 21 03:46:59 EEST 2019,READ,controller.MedicController,Medic reads his data,medic1,OK
Tue May 21 03:46:59 EEST 2019,READ,controller.PatientController,User reads data from patient with id=5,medic1,OK
Tue May 21 03:46:59 EEST 2019,READ,controller.CaseController,Read case with id=1,medic1,OK
Tue May 21 03:46:59 EEST 2019,READ,controller.CaseController,Read case with id=3,medic1,OK
Tue May 21 03:46:59 EEST 2019,READ,controller.CaseController,Read case with id=4,medic1,OK
Tue May 21 03:46:59 EEST 2019,READ,controller.CaseController,Read case with id=5,medic1,OK
Tue May 21 03:47:03 EEST 2019,READ,controller.CaseController,Read case with id=1,medic1,OK
Tue May 21 03:47:04 EEST 2019,READ,controller.PatientController,User reads data from patient with id=4,medic1,OK
Tue May 21 03:47:04 EEST 2019,READ,controller.MedicController,User reads medic with id=1,,OK
Tue May 21 03:47:04 EEST 2019,READ,controller.MedicController,User reads medic with id=3,,OK
Tue May 21 03:47:11 EEST 2019,UPDATE,controller.CaseController,Medic adds medication to case with id=1,medic1,OK
Tue May 21 03:47:15 EEST 2019,UPDATE,controller.CaseController,Medic removes medication from case with id=1,medic1,OK
Tue May 21 03:47:45 EEST 2019,AUTHENTICATE,controller.AuthenticationController,User tries to login,medic1,OK
Tue May 21 03:47:45 EEST 2019,READ,controller.MedicController,Medic reads his data,medic1,OK
Tue May 21 03:47:45 EEST 2019,READ,controller.MedicController,Medic reads his data,medic1,OK
Tue May 21 03:47:45 EEST 2019,READ,controller.MedicController,Medic reads his patient requests,medic1,OK
Tue May 21 03:47:45 EEST 2019,READ,controller.MedicController,Medic reads his data,medic1,OK
Tue May 21 03:47:45 EEST 2019,READ,controller.PatientController,User reads data from patient with id=5,medic1,OK
Tue May 21 03:47:45 EEST 2019,READ,controller.CaseController,Read case with id=1,medic1,OK
Tue May 21 03:47:45 EEST 2019,READ,controller.CaseController,Read case with id=3,medic1,OK
Tue May 21 03:47:45 EEST 2019,READ,controller.CaseController,Read case with id=4,medic1,OK
Tue May 21 03:47:45 EEST 2019,READ,controller.CaseController,Read case with id=5,medic1,OK
Tue May 21 03:47:48 EEST 2019,READ,controller.CaseController,Read case with id=1,medic1,OK
Tue May 21 03:47:49 EEST 2019,READ,controller.PatientController,User reads data from patient with id=4,medic1,OK
Tue May 21 03:47:49 EEST 2019,READ,controller.MedicController,User reads medic with id=1,,OK
Tue May 21 03:47:49 EEST 2019,READ,controller.MedicController,User reads medic with id=3,,OK
Tue May 21 03:47:56 EEST 2019,UPDATE,controller.CaseController,Medic adds medication to case with id=1,medic1,OK
